source_code,source_display,translated_text,back_sim,cand1_code,cand1_label,cand1_score,cand2_code,cand2_label,cand2_score,cand3_code,cand3_label,cand3_score,cand4_code,cand4_label,cand4_score,cand5_code,cand5_label,cand5_score,suggested_relationship,final_score,curator_id,comment
M-46,Waja‘,Wajahat.Pain,87.13,XS5B,No pain,76.8,MD30.1,Rib pain,74.09,MC86,heart pain,72.96,MD36.0,throat pain,69.95,MF40.20,Acute scrotal pain,69.22,review,67.64,,
M-46.1,Waja‘ Ḥakkāk,Wajahat Ḥakkāk.Itching pain,93.52,XA2C62,Chin,58.11,,,,,,,,,,,,,review,58.11,,
M-46.4,Waja‘ Ḍāghiṭ,Wajahat पाग्हीत.Compressing pain,88.62,XE6AF,Press,57.91,,,,,,,,,,,,,review,57.91,,
M-46.5,Waja‘ Mumaddid,Wajahat Mumaddid.Stretching pain,94.31,XA2C62,Chin,58.69,,,,,,,,,,,,,review,58.69,,
M-46.7,Waja‘ Mukassir,Wajahat Mukassir.Breaking pain,93.91,XE8D2,Break,59.61,,,,,,,,,,,,,review,59.61,,
M-48,Farṭ-i-Darqiyya,Farṭ-i-Darqiyya.Hyperthyroidism,100.0,5A02.6,Secondary hyperthyroidism,72.03,KB62.0,Transitory neonatal hyperthyroidism,66.13,,,,,,,,,,related-to,72.03,,
M-5,Qarḥa,Qarḥa.Ulcer,100.0,BD74.3,Gravitational ulcer,74.15,DA62.3,gastrocolic ulcer,73.34,DA63,Anastomotic ulcer,73.34,DA62,Anastomotic ulcer,73.34,DA63.61,Viral duodenal ulcer,73.25,related-to,74.15,,
M-5.1,Qarḥa ‘Arḍiyya,Qarḥa ʿArḍiyya. secondary ulcer,100.0,DA60.7,Viral gastric ulcer,68.39,,,,,,,,,,,,,review,68.39,,
M-5.11,Qarḥa Qaṭāṭ,Qarḥa Qaṭāṭ.Decubitus ulcer / Bed sore,100.0,SB50,Decubitus disorder (TM1),69.94,,,,,,,,,,,,,review,69.94,,
M-5.11,Qarḥa Qaṭāṭ,Qarḥa Qaṭāṭ.Decubitus ulcer / Bed sore,100.0,SB50,Decubitus disorder (TM1),69.94,,,,,,,,,,,,,review,69.94,,
M-5.18,Qarḥa Rashshāḥa,Qarḥa Rashshāḥa.Oozing ulcer,100.0,ME66.6,Rash,60.2,,,,,,,,,,,,,review,60.2,,
M-9,Shafāqalūs,Shafāqalūs.Moist gangrene,100.0,MC85,moist gangrene,90.66,1C16,Gas gangrene,76.99,CA43.0,Lung gangrene,75.36,XM1FR6,Gas-gangrene sera,61.55,XM81Z0,Antitoxin gas gangrene,59.18,review,52.74,,
N,Amrāḍ-i-Sumūm,Amr ̣ d-i-Sumu ̄ m.Poisoning,91.75,8D43.5,Cassava poisoning,66.31,,,,,,,,,,,,,review,66.31,,
N-1,Gazīdgī-i-Mār,Gazīdgī-i-Mār. snake bite,100.0,XM6QQ2,Snake venom or bite hemocoagulase,57.42,,,,,,,,,,,,,review,57.42,,
N-34,Gazīdgī-i-Magas-i-‘Asal,Gazīdgī-i-Magas-i-Magas-i-Amdalsal.Honey bee bite,91.7,XM42T0,Honey bee venom,72.05,XM1GA3,Africanized honey bee venom,67.1,,,,,,,,,,related-to,72.05,,
N-36,Kathrat-i-Sharāb Noshī,Kathrat-i-Sharāb Noshī.Alcoholism disorder,100.0,XM6U34,Alcohol,59.94,,,,,,,,,,,,,review,59.94,,
O,Natural Pattern(s),Natural Pattern ( s ). Natural Pattern ( s ),93.44,XM6BD0,Natural gas,82.48,XE4BY,Natural material,81.03,XE233,Natural grass,76.77,SE72,Heat pattern (TM1),74.09,SE77,Interior pattern (TM1),72.32,related-to,74.09,,
O-100,Bawl Mukhāṭī,Bowl Mukhāṭī. mucilaginous urine,95.43,XM0238,Khat,62.69,,,,,,,,,,,,,review,62.69,,
O-101,Bawl Dasmī,Bowl Dasmī. oily urine,95.02,XM6DL1,Oil,61.31,,,,,,,,,,,,,review,61.31,,
O-106,Bawl Labanī,Bowl Laban. milky urine,91.59,XM8RU4,Milk,59.91,,,,,,,,,,,,,review,59.91,,
O-13.8,Balgham Mukhāṭī,Balgham Mukhāṭī. mucoid phlegm,100.0,XM0238,Khat,61.57,,,,,,,,,,,,,review,61.57,,
O-132,Rasūb Mukhāṭī,Rasūb Mukhāṭī. mucoid sediments,100.0,XM0238,Khat,61.29,,,,,,,,,,,,,review,61.29,,
O-16,Al-Maraḍ al-Mufrad,Al-Mara 'd al-Mufrad. simple disease,96.4,XJ909,Simple fracture,69.42,XH88L0,Simple lentigo,68.17,GB80.0,Simple renal cyst,66.44,8A63.00,Simple febrile seizures,48.96,CA20.10,Simple chronic bronchitis,39.15,review,69.42,,
O-178,Al-‘Araq al-Muntin,Al-Mutin. fetid sweet,81.16,XM1FG7,Sweet gum,72.85,XM1NS5,Tin,63.96,XM7YQ8,Sweet oil (birch),50.19,XM13U2,Sweet vernal grass,49.59,XM2BJ0,Sweet niter spirit,49.42,related-to,72.85,,
O-184,Al-Badan al-Ḍa‘īf,Al-Badan al-Badan al-Badan al-Badan. weak body,90.6,8A22,Lewy body,70.24,FA34.0,rice body,69.35,XA1WH2,Body hair,66.9,XA6ZE4,Body of pancreas,66.83,XA0VA6,Aortic body,66.83,related-to,70.24,,
O-187,Asbāb Ṣūriyya,Asbāb ūriyya. formal causes / causes related to form,97.99,PL10,Other health care related causes of injury or harm,58.87,,,,,,,,,,,,,review,58.87,,
O-2.1.2,Rīḥ,RIH.Air,100.0,JB42.0,Obstetric air embolism,73.67,XM7EZ9,Medical air,72.6,XE3BS,Hot air or gas,72.49,XM2LP0,Convidecia Air XBB1.5.,71.16,XD0VQ3,Air/oxygen masks,69.95,related-to,73.67,,
O-2.1.4,Arḍ,Arda.Earth,94.8,XA01U5,Ear,69.1,,,,,,,,,,,,,review,69.1,,
O-2.3.1,Dam,Dam.Sanguine / Red Humour / Sanguineous Humour / Blood,100.0,XM26D5,"Red blood cells, packed",68.55,MA16.0,Abnormality of red blood cells,67.61,,,,,,,,,,review,68.55,,
O-2.3.2,Balgham,Balgham.Phlegm,100.0,SD95,Flowing phlegm disorder (TM1),71.37,,,,,,,,,,,,,related-to,71.37,,
O-2.3.2,Balgham,Balgham.Phlegm,100.0,SD95,Flowing phlegm disorder (TM1),71.37,,,,,,,,,,,,,related-to,71.37,,
O-2.6,Qūwwat,Qūwwat. Power / Faculty,100.0,XE8Q1,Power station,69.24,XE1EU,Power sports,69.09,XE2B3,Power problem,67.65,VV61,Power of all muscles of the body,67.01,XE5ZE,Problem associated with the quality of the facility-supplied power.,64.29,review,69.24,,
O-215,Asbāb-i-Qarḥa,Asbāb-i-Qarḥa. causes of ulcer,100.0,DA94.3,"Enteritis and ulcer of small intestine induced by external causes, such as foreign body, radiation, trauma, and other external causes. Enteritis due to chemical and toxic substances is excluded from here and classified in EGB.",73.43,DA25.3,"Oesophageal ulcer or erosion due to external causes such as ingestion of certain chemical substances or drugs, radiation and thermal injury, or other external causes.",73.23,DA60.6,"Gastric ulcer caused by external substances, such as alcohol, radiation, chemical agent and by other external causes.",70.47,DA63.5,"Duodenal ulcer caused by external substances, such as alcohol, radiation, chemical agent and by other external causes.",70.05,,,,related-to,73.43,,
O-22.1.2.3,Insidād al-Majārī,Insidād al-Majārī. obstruction of tracts / ducts,100.0,DC10.0,This is obstruction in the small organ that aids mainly in fat digestion and concentrates bile produced by the liver and in any of a number of long tube-like structures that carry bile.,67.14,,,,,,,,,,,,,review,67.14,,
O-22.4.1.4,Sukūn Ghayr Ṭab‘ī,Sukūn Ghayr ṭabbīṭī. abnormal fixity of organs,94.26,MG72,abnormal splenic function test,68.21,,,,,,,,,,,,,review,68.21,,
O-23.1,Khadsh,Khadsh.Sharp injury,100.0,XE3VF,Sharp edges,71.34,XE4BU,Sharp object,69.22,KA42.1,Cephalohaematoma due to birth injury,67.84,NC30,Superficial injury of wrist or hand,67.56,NA04.7,auditory cranial nerve injury,67.39,related-to,71.34,,
O-23.10,Infijār,Infijār. Rupture of vein,100.0,NA06.61,choroid rupture,74.09,XA27D1,Innominate vein,74.05,XA26H2,Vein of pelvis,73.89,XA8CT1,Vein of thorax,73.15,FB41.1,"Rupture of synovium, shoulder region",73.02,related-to,74.09,,
O-23.11,Inshiqāq,Inshiqāq.Splitting of body part,100.0,ME86,Symptom or complaint of a body part,59.98,NE85.2,Complications of other reattached body part,55.61,ND74.3,"Foreign body in uterus, any part",52.51,,,,,,,review,59.98,,
O-23.3,Tafattut,Tafattut.Fragmentation of bone,100.0,FB80.5,cyst of bone,73.38,XA43L9,Bone of ankle,71.83,XE2ET,Material fragmentation,71.0,XA8N32,Malar bone,70.59,XA8E16,Nasal bone,69.36,related-to,73.38,,
O-23.5,Shadkh,Shadkh.Longitudinal breakage of nerve,98.72,XE8D2,Problem associated with undesired damage or breakage of those materials used in the device construction.,66.31,,,,,,,,,,,,,review,66.31,,
O-23.6,Fadgh,Phadgh.Breakage of muscle,93.71,XA3PY5,Hyoid muscle,71.76,XA0DD5,Skeletal muscle,71.75,XA2VD8,Masseter muscle,71.75,XE8D2,Problem associated with undesired damage or breakage of those materials used in the device construction.,71.71,XA6283,Cardiac muscle,71.28,related-to,71.76,,
O-23.7,Batr,Batr. transverse breakage of nerve,100.0,XA25F4,Transverse cervical nerve,73.72,XE8D2,Problem associated with undesired damage or breakage of those materials used in the device construction.,68.55,,,,,,,,,,related-to,73.72,,
O-23.8,Hatk,Hatk.Tearing of muscle,100.0,FB32.4,"Contracture of muscle, ankle joint",74.55,XA2EB2,triceps muscle,73.5,XA3VN0,Deltoid muscle,73.5,XA3PY5,Hyoid muscle,73.24,XA8HG2,Dartos muscle,73.19,related-to,74.55,,
O-231,‘Ilāj bi’l Dawā’,Ilaj bihul dawah. treatment with drugs,93.67,XM8Q31,Drugs for treatment of lepra,65.85,,,,,,,,,,,,,review,65.85,,
O-232,‘Ilāj bi’l Mufradāt,Ilaj bihil Mufradat. treatment with single drugs,96.9,XM8Q31,Drugs for treatment of lepra,74.68,,,,,,,,,,,,,related-to,74.68,,
O-242,Istifrāgh,Istifrāgh.evacuation of morbid matter / humours from the body,100.0,EH93.2,Foreign body reaction to cactus spines,66.06,EH93.1,Foreign body granuloma due to silica,65.94,,,,,,,,,,review,66.06,,
O-243,Tanqiya,Tanqiya. elimination of morbid matter / humor from the body,99.22,EH93.1,Foreign body granuloma due to silica,66.19,EH93.2,Foreign body reaction to organic matter in the skin,57.74,,,,,,,,,,review,66.19,,
O-269,Taskhīn,Taskhīn. warming / to produce heat in the body / part of the body,100.0,ND74.3,"Foreign body in uterus, any part",71.47,ME86,Symptom or complaint of a body part,70.66,NE85.2,Complications of other reattached body part,55.51,,,,,,,related-to,71.47,,
O-274,Taskhīn-i-Mi‘da,Taskhin-i-Miyangda.producing heat in the stomach,91.53,XA7MC7,Stomach,86.95,SF7F,Stomach heat pattern (TM1),74.91,,,,,,,,,,related-to,74.91,,
O-276,Taskhīn-i-Jigar,Taskhīn-i-Jigar.producing heat in the liver,100.0,SF59,Pattern of heat stirring liver wind (TM1),59.27,SH62,Large yin type liver heat pattern (TM1),55.41,SF5A,Damp-heat in liver-gallbladder (TM1),54.67,SF5B,Liver meridian dampness-heat pattern (TM1),53.43,,,,review,59.27,,
O-276,Taskhīn-i-Jigar,Taskhīn-i-Jigar.producing heat in the liver,100.0,SF59,Pattern of heat stirring liver wind (TM1),59.27,SH62,Large yin type liver heat pattern (TM1),55.41,SF5A,Damp-heat in liver-gallbladder (TM1),54.67,SF5B,Liver meridian dampness-heat pattern (TM1),53.43,,,,review,59.27,,
O-277,Taskhīn-i-Am‘ā’,Taskhin-i-Amdiyāt.producing heat in the intestine,92.64,SF8G,Large intestine dampness heat pattern (TM1),58.62,SF8F,Large intestine excess heat pattern (TM1),54.51,SF6E,Small intestine excess heat pattern (TM1),54.06,,,,,,,review,58.62,,
O-277,Taskhīn-i-Am‘ā’,Taskhin-i-Amdiyāt.producing heat in the intestine,92.64,SF8G,Large intestine dampness heat pattern (TM1),58.62,SF8F,Large intestine excess heat pattern (TM1),54.51,SF6E,Small intestine excess heat pattern (TM1),54.06,,,,,,,review,58.62,,
O-279,Taskhīn-i-Mathāna,Taskhīn-i-Mathāna.producing heat in the urinary bladder,100.0,XA77K2,Urinary bladder,85.04,GC00.2,Contracted urinary bladder,74.77,LB31.3,Exstrophy of urinary bladder,73.58,2C94.0,Adenocarcinoma of urinary bladder,73.45,LB31.4,"A condition caused by failure of the bladder to correctly develop. This condition is characterised by weakness in the bladder wall through which some of the lining of the bladder protrudes. This condition may present with urinary tract infections, difficulty voiding, or abdominal fullness. This condition may also be asymptomatic.",70.03,review,69.36,,
O-280,Taskhīn-i-Raḥim,Taskhin-i-Raḥim.producing heat in the uterus,97.59,XA99N3,Uterus,85.55,SF9B,Dampness-heat in the uterus pattern (TM1),62.97,SF99,Blood heat build up in the uterus pattern (TM1),60.55,,,,,,,review,62.97,,
O-284,Tabrīd,Tabrīd. cooling of the body / part of the body,100.0,NE85.2,Complications of other reattached body part,66.6,ME86,Symptom or complaint of a body part,64.87,ND74.3,"Foreign body in uterus, any part",57.64,,,,,,,review,66.6,,
O-288,Tabrīd-i-Mi‘da,Tabrīd-i-Miada.producing cold in the stomach,95.29,XA7MC7,Stomach,86.35,SF7H,Cold invading the stomach system pattern (TM1),60.36,,,,,,,,,,review,60.36,,
O-290,Tabrīd-i-Jigar,Tabrīd-i-Jigar.producing cold in the liver,100.0,SF5C,Liver cold pattern (TM1),71.07,,,,,,,,,,,,,related-to,71.07,,
O-290,Tabrīd-i-Jigar,Tabrīd-i-Jigar.producing cold in the liver,100.0,SF5C,Liver cold pattern (TM1),71.07,,,,,,,,,,,,,related-to,71.07,,
O-294,Tarṭīb,Tarṭīb. moistening of the body or the part of the body,100.0,ME86,Symptom or complaint of a body part,72.11,ND74.3,"Foreign body in uterus, any part",71.97,NE85.2,Complications of other reattached body part,65.92,,,,,,,related-to,72.11,,
O-300,Tarṭīb-i-Hawā’,Tarṭīb-i-Hawādā,79.57,XM4C94,Tar,68.43,,,,,,,,,,,,,review,68.43,,
O-303,Tajfīf,Tajf. inducing dryness in the body or part of the body,95.35,ME86,Symptom or complaint of a body part,71.72,ND74.3,"Foreign body in uterus, any part",71.64,NE85.2,Complications of other reattached body part,57.76,,,,,,,related-to,71.72,,
O-307,Tanshīf,Tanshīf. the process of producing dryness by absorbing the fluid from any part of the body,100.0,ND74.3,"Foreign body in uterus, any part",71.8,,,,,,,,,,,,,related-to,71.8,,
O-36,Nabḍ Ḍa‘īf,Nabd  a  f. weak pulse,95.62,9C85.00,Disorders of the saccadic pulse,69.36,XD66D8,Pulse Oximeters,45.39,XD8QN4,"Pulse Oximeters, Tabletop",45.36,,,,,,,review,69.36,,
O-396,Taqḍīf,Taqdīf. reducing the weight of the body or part of it,96.34,6B80.1,"Anorexia Nervosa with dangerously low body weight meets all definitional requirements for Anorexia Nervosa, with BMI under 14.0 kg/m² in adults or under the 0.3rd percentile for BMI-for-age in children and adolescents. In the context of Anorexia Nervosa, severe underweight status is an important prognostic factor that is associated with high risk of physical complications and substantially increased mortality.",71.98,ND74.3,"Foreign body in uterus, any part",70.87,6B80.0,"Anorexia Nervosa with significantly low body weight meets all definitional requirements for Anorexia Nervosa, with BMI between 18.5 kg/m2 and 14.0 kg/m² for adults or between the fifth percentile and the 0.3 percentile for BMI-for-age in children and adolescents.",69.85,6B80.2,"Among individuals who are recovering from Anorexia Nervosa and whose body weight is more than 18.5 kg/m2 for adults or over the fifth percentile for BMI-for-age for children and adolescents, the diagnosis should be retained until a full and lasting recovery is achieved, as indicated by the maintenance of a healthy weight and the cessation of behaviours aimed at reducing body weight independent of the provision of treatment (e.g., for at least 1 year after intensive treatment is withdrawn).",64.55,ME86,Symptom or complaint of a body part,58.88,related-to,71.98,,
O-397,Tasmīn,Tasmin. increasing the weight of the body or part of it,96.4,ME86,Symptom or complaint of a body part,72.89,6B80.1,"Anorexia Nervosa with dangerously low body weight meets all definitional requirements for Anorexia Nervosa, with BMI under 14.0 kg/m² in adults or under the 0.3rd percentile for BMI-for-age in children and adolescents. In the context of Anorexia Nervosa, severe underweight status is an important prognostic factor that is associated with high risk of physical complications and substantially increased mortality.",71.34,ND74.3,"Foreign body in uterus, any part",70.23,6B80.0,"Anorexia Nervosa with significantly low body weight meets all definitional requirements for Anorexia Nervosa, with BMI between 18.5 kg/m2 and 14.0 kg/m² for adults or between the fifth percentile and the 0.3 percentile for BMI-for-age in children and adolescents.",69.28,6B80.2,Anorexia Nervosa in recovery with normal body weight,58.96,related-to,72.89,,
O-412,Ta‘rīq,Taqrīq. induced sweating,91.8,8A02.10,neuroleptic induced tardive dyskinesia,71.21,EH64,Drug-induced exfoliative dermatitis,69.43,6C49.5,Hallucinogen-induced psychotic disorder,69.42,FB83.13,"Drug-induced osteoporosis, elbow joint",68.88,FB81.2,"Drug-induced osteonecrosis, clavicle",68.85,related-to,71.21,,
O-42,Nabḍ Ṣulb,Nabd  lb. hard pulse,94.28,EH92.00,Hard corn,71.12,XA4527,Hard palate,70.28,9C85.00,Disorders of the saccadic pulse,66.82,XE7M5,"Puck, hard ball",61.73,LA42.0,Cleft hard palate,58.34,related-to,71.12,,
O-423,Riyāḍat,Riyāḍat. induced physical movement of the body as a regime,99.24,XE6YW,Problems due to unintended or excessive movement created by the application of magnetic fields.,68.87,,,,,,,,,,,,,review,68.87,,
O-436,Dalk Ṣulb,Dalk  lb. deep and strong pressure massage,96.46,XE6AF,Press,57.61,,,,,,,,,,,,,review,57.61,,
O-463,Al-Jabr,Al-Jabr. bone-setting,100.0,XA4319,Palatine bone,74.27,XA8N32,Malar bone,73.66,XA8E16,Nasal bone,72.31,XM44A4,Bone meal,71.94,XA7NN4,Tarsal bone,70.78,related-to,74.27,,
O-5.1.1,Ḥarārat,हारारत.Heat,100.0,NF01.3,"Heat fatigue, transient",68.26,NF01,heat prostration NOS,67.5,NF01.0,heat-induced hyperthermia,67.01,NF06.0,Exertional heat stroke,66.47,SA91,Heat stranguria disorder (TM1),66.45,review,66.45,,
O-5.1.1,Ḥarārat,हारारत.Heat,100.0,NF01.3,"Heat fatigue, transient",68.26,NF01,heat prostration NOS,67.5,NF01.0,heat-induced hyperthermia,67.01,NF06.0,Exertional heat stroke,66.47,SA91,Heat stranguria disorder (TM1),66.45,review,68.26,,
O-5.1.2,Burūdat,Burūdat. cold,100.0,EB01.1,cold-induced urticaria,67.41,KD12.0,Neonatal cold injury syndrome,67.26,KC22.1,Cold panniculitis of the newborn,66.25,4A84.31,Cold-induced anaphylaxis,65.97,SC50,Cold hindrance disorder (TM1),65.73,review,65.73,,
O-5.1.2,Burūdat,Burūdat. cold,100.0,EB01.1,cold-induced urticaria,67.41,KD12.0,Neonatal cold injury syndrome,67.26,KC22.1,Cold panniculitis of the newborn,66.25,4A84.31,Cold-induced anaphylaxis,65.97,SC50,Cold hindrance disorder (TM1),65.73,review,67.41,,
O-536,Al-Mā’ al-Maṭbūkh,Al-Maṭbūkh. boiled water,95.71,XM4X82,Water gas,72.6,XE3WS,Lack of water,70.39,XE396,Hot tap water,69.95,XE7K9,Body of water,69.59,XE17F,Stream of water,68.29,related-to,72.6,,
O-550,Ḥifẓ Ṣiḥḥa al-Ḥublā,Ḥifz ṣiḥḥa al-Ḥublā. antenatal care,100.0,QA43.3,Supervision of pregnancy with history of insufficient antenatal care,69.84,,,,,,,,,,,,,review,69.84,,
O-552,Tadbīr al-Raḍā‘,Tadbīr al-Rāḍād.guidelines for breastfeeding,97.87,XA12C1,Breast,59.81,,,,,,,,,,,,,review,59.81,,
O-555,Ḥifẓ Ṣiḥḥa al-Ṭifl,Ḥifz ṣiḥḥa al-ḥafifl. child care,93.28,XE3JM,Child centre or day care centre,56.63,,,,,,,,,,,,,review,56.63,,
O-570,Ḥifẓ Ṣiḥḥa al-Udhun,Ḥifz ṣiḥḥa al-Udhūn. maintenance of health of ear,100.0,QB90,Contact with health services for ear piercing,52.2,,,,,,,,,,,,,review,52.2,,
O-578,Ḥifẓ Ṣiḥḥa Ālāt al-Bawl,Ḥifz ṣiḥḥa ʿAlāt al-Bawl. maintenance of health of organs of the urinary system,100.0,2E02,Metastatic carcinoma in the prostate,63.71,,,,,,,,,,,,,review,63.71,,
O-584,Ḍu‘f-i-‘Ām,uf-i-am.General disability,86.62,QA00.3,General mental examination,57.23,XD4U38,General purpose electrocardiographs,46.82,,,,,,,,,,review,57.23,,
O-606,Ghilẓa al-Ruṭūba,Ghilza al-Ruṭūba. thickening of body fluids,100.0,XA06R8,Body fluid,68.63,,,,,,,,,,,,,review,68.63,,
O-607,Riqqa al-Ruṭūba,RIQQA al-Ruṭūba. thinning of body fluids,100.0,XA06R8,Body fluid,70.02,,,,,,,,,,,,,related-to,70.02,,
O-608,Ruṭūbat Gharība,Ruṭūbat Gharība. morbid body fluids,100.0,XA06R8,Body fluid,70.12,,,,,,,,,,,,,related-to,70.12,,
O-98,Bawl Abyaḍ Majāzī,Bowl Abya ḍ Majāzī | transparent urine,94.07,XE8AA,Parent,59.76,,,,,,,,,,,,,review,59.76,,
P,Amrāḍ Mutafarriqa,Amr ̣ ādd Mutafarriqa.Miscellaneous disorders,94.73,DA02,Certain specified disorders of gingiva or edentulous alveolar ridge,68.63,KC40,Miscellaneous skin disorders in the neonate,66.44,,,,,,,,,,review,68.63,,
P-1,Amrāḍ Ḥādda,अम्राद हाददा. diseases with severe signs and symptoms,100.0,6A70.4,"Single episode depressive disorder, severe, with psychotic symptoms, with melancholia and seasonal pattern, current episode perinatal",72.17,6A70.3,"Single episode depressive disorder, severe, without psychotic symptoms, with melancholia and seasonal pattern, current episode perinatal",72.11,MB24,Symptoms and signs involving the regulation and expression of emotions or feeling states.,68.26,MB20,"Symptoms, signs, and clinical findings indicative of a disturbance in the state or quality of awareness of oneself and the environment, alertness, or clarity of the wakeful state.",68.07,MB22,"Symptoms and signs involving motivation (the process that initiates, guides, and maintains goal-oriented behaviours) or energy (the strength and vitality required for sustained physical or mental activity).",68.07,related-to,72.17,,
Q-1,Al- ‘Araḍ/Al-A‘rāḍ,Al-Ehra / Al-Ehra / manifestations of a disease,90.13,CA82.1,radiation fibrosis of lung,67.01,CA82.0,An acute inflammatory reaction of the lung in response to repeated or high dose radiation exposure.,65.04,,,,,,,,,,review,67.01,,
Q-10,‘Alāmāt Ghayr Muwaqqata,العلمات گاير مواققات. signs and symptoms not specific for a disease condition,87.72,21,"!markdown
Clinical findings include those found using physical, laboratory and imaging techniques. 

Diseases can manifest in many ways and in different body systems. Such specific manifestations may be a reason for treatment or encounter, with or without identifying or addressing the underlying condition.  
Categories in this chapter include the less well-defined conditions and symptoms that, without the necessary study of the case to establish a final diagnosis, could be designated 'not otherwise specified', 'unknown aetiology' or 'transient'.

The conditions and signs or symptoms included in this chapter consist of:

  - cases for which no more specific diagnosis can be made even after all the facts bearing on the case have been investigated
  - signs or symptoms existing at the time of initial encounter that proved to be transient and whose causes could not be determined;
  - provisional diagnoses in a patient who failed to return for further investigation or care;
  - cases referred elsewhere for investigation or treatment before the diagnosis was made;
  - cases in which a more precise diagnosis was not available for any other reason; 
  - certain symptoms, for which supplementary information is provided, that represent important problems in medical care in their own right.

These categories should be used in conjunction with a code from another chapter that identifies the underlying condition.",63.97,ME66,Miscellaneous non-specific skin-related symptoms and signs,63.33,,,,,,,,,,review,63.97,,
